time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1541428200,272.44,281.22,271.35,277.76,0,1,0,0,,3,0,0,0,0
1542033000,277.19,277.46,267.0102,273.73,1,0,0,0,,3,0,0,0,0
1542637800,273.05,273.38,263.07,263.25,2,0,0,0,,3,0,0,0,0
1543242600,265.78,276.28,265.34,275.65,0,1,0,0,,3,0,0,0,0
1543847400,280.28,280.4,262.44,263.57,1,0,0,0,,3,0,0,0,0
1544452200,263.37,269,258.62,260.47,2,0,0,0,,3,0,0,0,0
1545057000,259.4,260.65,239.98,240.7,3,0,0,0,,3,0,0,0,0
1545661800,239.04,251.4,233.76,247.75,4,0,0,0,,3,0,0,0,0
1546266600,249.56,253.11,243.67,252.39,5,0,0,0,,3,0,0,0,0
1546871400,252.69,259.16,251.69,258.98,6,0,0,0,,4,0,0,0,0
1547476200,256.86,266.98,256.41,266.46,0,1,0,0,,5,0,0,0,0
1548167400,264.82,266.7,260.66,265.78,0,2,0,0,,6,0,0,0,0
1548685800,263.39,271.2,261.79,270.06,0,3,0,0,,7,0,0,0,0
1549290600,270.11,273.44,267.83,270.47,0,4,0,0,,8,0,0,0,0
1549895400,271.2,277.41,270.03,277.37,0,5,0,0,,9,0,0,0,0
1550586600,276.4813,279.36,276.345,279.14,0,6,0,0,,10,0,0,0,0
1551105000,280.73,281.31,277.48,280.42,0,7,0,0,,11,0,0,0,0
1551709800,281.6,281.87,272.42,274.46,0,8,0,0,,11,0,0,0,0
1552311000,275.26,282.38,275.23,281.31,0,9,0,1,,1,0,0,1,1
1552915800,281.55,285.18,279.18,279.25,0,10,0,0,,1,0,0,0,0
1553520600,278.87,282.84,277.64,282.48,0,11,0,0,,2,0,0,0,0
1554125400,284.7,288.63,284.4,288.57,0,12,0,0,,3,0,0,0,0
1554730200,288.1,290.47,286.7,290.16,0,13,0,0,,4,0,0,0,0
1555335000,290.24,291.425,288.66,290.02,0,14,0,0,,5,0,0,0,0
1555939800,289.17,293.49,289.07,293.41,0,15,0,0,,6,0,0,0,0
1556544600,293.51,294.95,289.52,294.03,0,16,0,0,,7,0,0,0,0
1557149400,289.25,293.31,282.3,288.1,1,0,0,0,,7,0,0,0,0
1557754200,282.42,289.21,279.93,285.84,2,0,0,0,,7,0,0,0,0
1558359000,284.06,286.93,280.57,282.78,3,0,0,0,,7,0,0,0,0
1559050200,283.09,284.15,275.24,275.27,4,0,0,0,,7,0,0,0,0
1559568600,275.31,288.85,273.09,287.65,5,0,0,0,,8,0,0,0,0
1560173400,289.37,291.4,287.815,289.26,0,1,0,0,,9,0,0,0,0
1560778200,289.52,296.3093,289.18,294,0,2,0,0,,10,0,0,0,0
1561383000,294.23,294.58,290.345,293,0,3,0,0,,11,0,0,0,0
1561987800,296.68,298.82,294.33,298.46,0,4,0,0,,12,0,0,0,0
1562592600,297.01,300.73,295.48,300.65,0,5,0,0,,13,0,1,0,0
1563197400,301.13,301.13,296.7,297.17,0,6,0,0,,13,0,1,0,0
1563802200,297.61,302.23,297.04,302.01,0,7,0,0,,14,0,0,0,0
1564407000,301.88,301.93,290.9,292.62,1,0,0,0,,14,0,0,0,0
1565011800,288.09,293.62,281.72,291.62,2,0,0,0,,14,0,0,0,0
1565616600,289.96,294.15,282.39,288.85,3,0,0,0,,14,0,0,0,0
1566221400,292.19,293.93,283.47,284.85,4,0,0,0,,14,0,0,0,0
1566826200,287.27,294.2399,285.25,292.45,5,0,0,0,,14,0,0,0,0
1567517400,290.57,298.83,289.27,298.05,0,1,0,0,,15,0,0,0,0
1568035800,299.14,302.46,295.97,301.09,0,2,0,0,,16,0,0,0,0
1568640600,299.84,302.63,297.41,298.28,0,3,0,0,,16,0,0,0,0
1569245400,297.55,299.84,293.69,295.4,0,4,0,0,,16,0,0,0,0
1569850200,295.97,298.455,284.82,294.35,1,0,0,0,,16,0,0,0,0
1570455000,293.47,298.74,288.49,296.28,2,0,0,0,,16,0,0,0,0
1571059800,295.93,300.24,295.57,297.97,3,0,0,0,,16,0,0,0,0
1571664600,299.42,302.2,298.495,301.6,0,1,0,0,,17,0,0,0,0
1572269400,302.94,306.19,301.73,306.14,0,2,0,0,,18,0,0,0,0
1572877800,307.85,309.65,306.06,308.94,0,3,0,0,,19,0,0,0,0
1573482600,307.42,311.84,307.27,311.79,0,4,0,0,,20,0,0,0,0
1574087400,311.53,312.69,309.06,310.96,0,5,0,0,,21,0,0,0,0
1574692200,311.98,315.48,311.98,314.31,0,6,0,0,,22,0,0,0,0
1575297000,314.59,315.31,307.13,314.87,0,7,0,0,,23,0,0,0,0
1575901800,314.44,318.67,312.81,317.32,0,8,0,0,,24,0,0,0,0
1576506600,319.22,321.9742,319.17,320.73,0,9,0,1,,1,0,0,1,1
1577111400,321.59,323.8,320.9,322.86,0,10,0,0,,2,0,0,0,0
1577716200,322.95,324.89,320.15,322.41,0,11,0,0,,3,0,0,0,0
1578321000,320.49,327.46,320.36,325.71,0,12,0,0,,4,0,0,0,0
1578925800,326.39,332.18,325.92,331.95,0,13,0,0,,5,0,0,0,0
1579617000,330.9,332.95,327.36,328.77,0,14,0,0,,6,0,0,0,0
1580135400,323.03,328.63,320.73,321.73,1,0,0,0,,6,0,0,0,0
1580740200,323.35,334.19,323.22,332.2,0,1,0,0,,6,0,0,0,0
1581345000,331.23,338.12,331.19,337.6,0,2,0,0,,7,0,0,0,0
1582036200,336.51,339.08,332.58,333.48,0,3,0,0,,7,0,0,0,0
1582554600,323.14,325.85,285.54,296.26,1,0,0,0,,7,0,0,0,0
1583159400,298.21,313.84,290.23,297.46,2,0,0,0,,7,0,0,0,0
1583760600,275.3,288.52,247.68,269.32,3,0,0,0,,7,0,0,0,0
1584365400,241.18,256.9,228.02,228.8,4,0,0,0,,7,0,0,0,0
1584970200,228.19,262.8,218.26,253.42,5,0,0,0,,7,0,0,0,0
1585575000,255.7,263.33,243.9,248.19,6,0,0,0,,7,0,0,0,0
1586179800,257.84,281.2,248.1698,278.2,0,1,0,0,,8,0,0,0,0
1586784600,277.14,287.3,271.41,286.64,0,2,0,0,,9,0,0,0,0
1587389400,282.61,286.7912,272.02,282.97,0,3,0,0,,10,0,0,0,0
1587994200,285.12,294.88,281.52,282.79,0,4,0,0,,10,0,0,0,0
1588599000,280.74,292.95,279.13,292.44,0,5,0,0,,11,0,0,0,0
1589203800,290.34,294.24,276.37,286.28,1,0,0,0,,11,0,0,0,0
1589808600,293.05,297.87,291.95,295.44,0,1,0,0,,12,0,0,0,0
1590499800,301.93,306.84,296.87,304.32,0,2,0,0,,13,0,1,0,0
1591018200,303.62,321.275,303.06,319.34,0,3,0,0,,14,0,0,0,0
1591623000,320.22,323.41,298.6,304.21,0,4,0,0,,14,0,0,0,0
1592227800,298.02,315.64,296.74,308.64,0,5,0,0,,14,0,0,0,0
1592832600,307.99,314.5,299.42,300.05,1,0,0,0,,14,0,0,0,0
1593437400,301.41,315.7,298.93,312.23,2,0,0,0,,14,0,0,0,0
1594042200,316.37,317.88,310.68,317.59,0,1,0,0,,15,0,0,0,0
1594647000,320.13,323.04,312,321.72,0,2,0,0,,16,0,0,0,0
1595251800,321.43,327.23,319.246,320.88,0,3,0,0,,17,0,0,0,0
1595856600,321.63,326.63,319.64,326.52,0,4,0,0,,18,0,0,0,0
1596461400,328.32,334.88,327.73,334.57,0,5,0,0,,19,0,0,0,0
1597066200,335.06,338.28,332.01,336.84,0,6,0,0,,20,0,0,0,0
1597671000,337.94,339.72,335.22,339.48,0,7,0,0,,21,0,0,0,0
1598275800,342.12,350.72,339.4504,350.58,0,8,0,0,,22,0,0,0,0
1598880600,350.35,358.75,334.87,342.57,0,9,0,1,,1,0,0,1,1
1599571800,336.71,342.64,331,334.06,1,0,0,0,,1,0,0,0,0
1600090200,337.49,343.06,327.97,330.65,2,0,0,0,,1,0,0,0,0
1600695000,325.7,331.2,319.8,328.73,3,0,0,0,,1,0,0,0,0
1601299800,333.22,338.74,331.19,333.84,4,0,0,0,,1,0,0,0,0
1601904600,336.06,347.35,334.38,346.85,0,1,0,0,,2,0,0,0,0
1602509400,349.59,354.02,343.13,347.29,0,2,0,0,,3,0,0,0,0
1603114200,348.65,349.33,340.65,345.78,0,3,0,0,,3,0,0,0,0
1603719000,342.13,342.98,322.6,326.54,1,0,0,0,,3,0,0,0,0
1604327400,330.2,352.19,327.24,350.16,0,1,0,0,,4,0,0,0,0
1604932200,363.97,364.38,350.51,358.1,0,2,0,0,,5,0,0,0,0
1605537000,360.98,362.78,354.15,355.33,0,3,0,0,,6,0,0,0,0
1606141800,357.28,364.18,354.865,363.67,0,4,0,0,,6,0,0,0,0
1606746600,362.83,369.85,359.17,369.85,0,5,0,0,,7,0,0,0,0
1607351400,369.02,371.05,363.26,366.3,0,6,0,0,,8,0,0,0,0
1607956200,368.64,372.46,364.47,369.18,0,7,0,0,,8,0,0,0,0
1608561000,364.97,378.46,362.03,369,0,8,0,0,,8,0,0,0,0
1609165800,371.74,374.66,370.83,373.88,0,9,0,1,,1,0,0,1,1
1609770600,375.31,381.49,364.82,381.26,0,10,0,0,,2,0,0,0,0
1610375400,377.85,381.13,373.7,375.7,0,11,0,0,,3,0,0,0,0
1611066600,378.34,384.95,376.75,382.88,0,12,0,0,,4,0,0,0,0
1611585000,383.67,385.85,368.27,370.07,1,0,0,0,,4,0,0,0,0
1612189800,373.72,388.47,370.376,387.71,0,1,0,0,,5,0,0,0,0
1612794600,389.27,392.9,387.5,392.64,0,2,0,0,,6,0,0,0,0
1613485800,393.96,394.17,387.74,390.03,0,3,0,0,,7,0,0,0,0
1614004200,387.06,392.23,378.23,380.36,0,4,0,0,,7,0,0,0,0
1614609000,385.59,390.92,371.88,383.63,1,0,0,0,,7,0,0,0,0
1615213800,384.66,395.65,381.42,394.06,0,1,0,0,,8,0,0,0,0
1615815000,394.33,398.12,387.15,389.48,1,0,0,0,,8,0,0,0,0
1616419800,390.03,396.41,383.9,395.98,0,1,0,0,,9,0,0,0,0
1617024600,394.4,400.67,392.81,400.61,0,2,0,0,,10,0,0,0,0
1617629400,403.46,411.67,403.38,411.49,0,3,0,0,,11,0,0,0,0
1618234200,410.85,417.91,410.2,417.26,0,4,0,0,,12,0,0,0,0
1618839000,416.26,418.25,410.59,416.74,0,5,0,0,,13,0,1,0,0
1619443800,417.44,420.72,416.3,417.3,0,6,0,0,,13,0,1,0,0
1620048600,419.43,422.815,411.67,422.12,0,7,0,0,,14,0,0,0,0
1620653400,422.5,422.74,404,416.58,1,0,0,0,,14,0,0,0,0
1621258200,415.39,418.2,405.33,414.94,2,0,0,0,,14,0,0,0,0
1621863000,417.34,421.25,417.08,420.04,0,1,0,0,,14,0,0,0,0
1622554200,422.57,422.92,416.28,422.6,0,2,0,0,,15,0,0,0,0
1623072600,422.59,424.63,420.32,424.31,0,3,0,0,,16,0,0,0,0
1623677400,424.43,425.46,414.7,414.92,1,0,0,0,,16,0,0,0,0
1624282200,416.8,427.0943,415.93,426.61,0,1,0,0,,17,0,0,0,0
1624887000,427.17,434.1,425.89,433.72,0,2,0,0,,18,0,0,0,0
1625578200,433.78,435.84,427.52,435.52,0,3,0,0,,19,0,0,0,0
1626096600,435.43,437.92,430.92,431.34,0,4,0,0,,19,0,0,0,0
1626701400,426.19,440.3,421.97,439.94,0,5,0,0,,20,0,0,0,0
1627306200,439.31,441.8,435.99,438.51,0,6,0,0,,21,0,0,0,0
1627911000,440.34,442.94,436.1,442.49,0,7,0,0,,22,0,0,0,0
1628515800,442.46,445.94,441.31,445.92,0,8,0,0,,23,0,0,0,0
1629120600,444.53,447.11,436.12,443.36,0,9,0,1,,1,0,0,1,1
1629725400,445.16,450.65,443.4355,450.25,0,10,0,0,,2,0,0,0,0
1630330200,450.97,454.05,450.71,453.08,0,11,0,0,,3,0,0,0,0
1631021400,452.71,452.81,445.31,445.44,1,0,0,0,,3,0,0,0,0
1631539800,448.64,448.92,441.02,441.4,2,0,0,0,,3,0,0,0,0
1632144600,434.88,444.89,428.86,443.91,3,0,0,0,,3,0,0,0,0
1632749400,442.81,444.05,427.23,434.24,4,0,0,0,,3,0,0,0,0
1633354200,433,441.68,426.36,437.86,5,0,0,0,,3,0,0,0,0
1633959000,437.16,446.26,431.54,445.87,0,1,0,0,,4,0,0,0,0
1634563800,443.97,454.67,443.27,453.12,0,2,0,0,,5,0,0,0,0
1635168600,454.28,459.56,452.39,459.25,0,3,0,0,,6,0,0,0,0
1635773400,460.3,470.65,458.2,468.53,0,4,0,0,,7,0,0,0,0
1636381800,469.7,470.23,462.04,467.27,0,5,0,0,,8,0,0,0,0
1636986600,468.64,470.94,466.23,468.89,0,6,0,0,,8,0,0,0,0
1637591400,470.89,473.54,457.77,458.97,1,0,0,0,,8,0,0,0,0
1638196200,464.07,466.56,448.92,453.42,2,0,0,0,,8,0,0,0,0
1638801000,456.13,470.9,453.56,470.74,0,1,0,0,,8,0,0,0,0
1639405800,470.19,472.87,458.06,459.87,1,0,0,0,,8,0,0,0,0
1640010600,454.48,472.19,451.14,470.6,0,1,0,0,,8,0,0,0,0
1640615400,472.06,479,472.01,474.96,0,2,0,0,,9,0,0,0,0
1641220200,476.3,479.98,464.65,466.09,1,0,0,0,,9,0,0,0,0
1641825000,462.7,473.2,456.5973,464.72,0,1,0,0,,9,0,0,0,0
1642516200,459.74,459.96,437.95,437.98,1,0,0,0,,9,0,0,0,0
1643034600,432.03,444.04,420.76,441.95,2,0,0,0,,9,0,0,0,0
1643639400,441.24,458.12,439.81,448.7,3,0,0,0,,9,0,0,0,0
1644244200,449.51,457.88,438.94,440.46,4,0,0,0,,9,0,0,0,0
1644849000,439.92,448.055,431.82,434.23,5,0,0,0,,9,0,0,0,0
1645540200,431.89,437.84,410.64,437.75,6,0,0,0,,9,0,0,0,0
1646058600,432.03,441.11,427.11,432.17,7,0,0,0,,9,0,0,0,0
1646663400,431.55,432.3018,415.12,420.07,8,0,0,0,,9,0,0,0,0
1647264600,420.89,444.86,415.79,444.52,0,1,0,0,,10,0,0,0,0
1647869400,444.34,452.98,440.68,452.69,0,2,0,0,,11,0,0,0,0
1648474200,452.06,462.07,449.14,452.92,0,3,0,0,,12,0,0,0,0
1649079000,453.13,457.83,443.47,447.57,0,4,0,0,,12,0,0,0,0
1649683800,444.11,445.75,436.6501,437.79,1,0,0,0,,12,0,0,0,0
1650288600,436.81,450.01,425.44,426.04,2,0,0,0,,12,0,0,0,0
1650893400,423.67,429.64,411.21,412,3,0,0,0,,12,0,0,0,0
1651498200,412.07,429.66,405.02,411.34,4,0,0,0,,12,0,0,0,0
1652103000,405.1,406.41,385.15,401.72,5,0,0,0,,12,0,0,0,0
1652707800,399.98,408.57,380.54,389.63,6,0,0,0,,12,0,0,0,0
1653312600,392.83,415.3801,386.96,415.26,0,1,0,0,,13,0,1,0,0
1654003800,413.55,417.44,406.93,410.54,1,0,0,0,,14,0,0,0,0
1654522200,414.78,416.609,389.75,389.8,2,0,0,0,,14,0,0,0,0
1655127000,379.85,383.9,362.17,365.86,3,0,0,0,,14,0,0,0,0
1655818200,371.89,390.09,370.18,390.08,4,0,0,0,,14,0,0,0,0
1656336600,391.05,393.16,372.56,381.24,5,0,0,0,,14,0,0,0,0
1657027800,375.88,390.64,372.9,388.67,6,0,0,0,,14,0,0,0,0
1657546200,385.85,386.87,371.04,385.13,0,1,0,0,,14,0,0,0,0
1658151000,388.38,400.18,380.66,395.09,0,2,0,0,,15,0,0,0,0
1658755800,395.75,413.03,389.95,411.99,0,3,0,0,,16,0,0,0,0
1659360600,409.15,415.68,406.82,413.47,0,4,0,0,,17,0,0,0,0
1659965400,415.25,427.21,410.22,427.1,0,5,0,0,,18,0,0,0,0
1660570200,424.765,431.73,421.22,422.14,0,6,0,0,,19,0,0,0,0
1661175000,417.05,419.96,405.25,405.31,1,0,0,0,,19,0,0,0,0
1661779800,402.2,405.84,390.04,392.24,2,0,0,0,,19,0,0,0,0
1662471000,393.13,407.51,388.42,406.6,3,0,0,0,,19,0,0,0,0
1662989400,408.78,411.73,382.11,385.56,4,0,0,0,,19,0,0,0,0
1663594200,382.26,389.31,363.29,367.95,5,0,0,0,,19,0,0,0,0
1664199000,366.41,372.3,357.04,357.18,6,0,0,0,,19,0,0,0,0
1664803800,361.08,379.46,359.21,362.79,7,0,0,0,,19,0,0,0,0
1665408600,363.96,370.26,348.11,357.63,8,0,0,0,,19,0,0,0,0
1666013400,364.01,375.45,357.2808,374.29,0,1,0,0,,19,0,0,0,0
1666618200,375.89,389.52,373.11,389.02,0,2,0,0,,20,0,0,0,0
1667223000,386.44,390.39,368.79,376.35,0,3,0,0,,21,0,0,0,0
1667831400,377.71,399.35,373.61,398.51,0,4,0,0,,22,0,0,0,0
1668436200,396.66,402.31,390.14,396.03,0,5,0,0,,23,0,0,0,0
1669041000,394.64,402.93,392.66,402.33,0,6,0,0,,24,0,0,0,0
1669645800,399.09,410,393.3,406.91,0,7,0,0,,25,0,0,0,0
1670250600,403.95,404.93,391.64,393.28,1,0,0,0,,25,0,0,0,0
1670855400,394.11,410.49,381.04,383.27,2,0,0,0,,25,0,0,0,0
1671460200,383.47,387.41,374.77,382.91,3,0,0,0,,25,0,0,0,0
1672151400,382.79,384.35,376.42,382.43,4,0,0,0,,25,0,0,0,0
1672756200,384.37,389.25,377.831,388.08,5,0,0,0,,26,0,0,0,0
1673274600,390.37,399.1,386.27,398.5,0,1,0,0,,27,0,0,0,0
1673965800,398.48,400.23,387.26,395.88,0,2,0,0,,28,0,0,0,0
1674484200,396.72,408.16,393.56,405.68,0,3,0,0,,29,0,0,0,0
1675089000,402.8,418.31,400.28,412.35,0,4,0,0,,30,0,0,0,0
1675693800,409.79,416.49,405.01,408.04,0,5,0,0,,30,0,0,0,0
1676298600,408.72,415.05,404.05,407.26,0,6,0,0,,30,0,0,0,0
1676989800,403.06,404.16,393.64,396.38,1,0,0,0,,30,0,0,0,0
1677508200,399.87,404.45,392.33,404.19,2,0,0,0,,30,0,0,0,0
1678113000,405.05,407.45,384.32,385.91,3,0,0,0,,30,0,0,0,0
1678714200,381.81,396.47,380.65,389.99,4,0,0,0,,30,0,0,0,0
1679319000,390.8,402.49,389.4,395.75,5,0,0,0,,30,0,0,0,0
1679923800,398.12,409.7,393.69,409.39,0,1,0,0,,31,0,0,0,0
1680528600,408.85,411.92,405.678,409.19,0,2,0,0,,32,0,0,0,0
1681133400,406.61,415.09,405.97,412.46,0,3,0,0,,33,0,0,0,0
1681738200,412.37,415.72,410.17,412.2,0,4,0,0,,34,0,0,0,0
1682343000,411.99,415.94,403.78,415.93,0,5,0,0,,35,0,0,0,0
1682947800,415.47,417.62,403.74,412.63,0,6,0,0,,35,0,0,0,0
1683552600,412.97,414.535,408.87,411.59,1,0,0,0,,35,0,0,0,0
1684157400,412.22,420.72,410.23,418.62,0,1,0,0,,36,0,0,0,0
1684762200,418.64,420.77,409.8795,420.02,0,2,0,0,,37,0,0,0,0
1685453400,422.03,428.74,416.22,427.92,0,3,0,0,,38,0,0,0,0
1685971800,428.28,431.99,425.82,429.9,0,4,0,0,,39,0,0,0,0
1686576600,430.92,443.9,430.17,439.46,0,5,0,0,,40,0,0,0,0
1687267800,437.45,438.37,432.47,433.21,0,6,0,0,,41,0,0,0,0
1687786200,432.62,444.3,431.19,443.28,0,7,0,0,,41,0,0,0,0
1688391000,442.92,444.08,437.06,438.55,0,8,0,0,,42,0,0,0,0
1688995800,438.18,451.36,437.585,449.28,0,9,0,1,,1,0,0,1,1
1689600600,449.13,456.43,449.08,452.18,0,10,0,0,,2,0,0,0,0
1690205400,453.37,459.44,451.55,456.92,0,11,0,0,,3,0,0,0,0
1690810200,457.41,458.16,446.27,446.81,0,12,0,0,,3,0,0,0,0
1691415000,448.71,451.7,443.345,445.65,1,0,0,0,,3,0,0,0,0
1692019800,444.7,448.11,433.01,436.5,2,0,0,0,,3,0,0,0,0
1692624600,437.55,445.22,435,439.97,3,0,0,0,,3,0,0,0,0
1693229400,442.24,453.67,439.9728,451.19,0,1,0,0,,4,0,0,0,0
1693920600,450.73,451.06,442.75,445.52,1,0,0,0,,5,0,0,0,0
1694439000,448.24,451.08,442.92,443.37,0,1,0,0,,5,0,0,0,0
1695043800,443.05,444.97,429.99,430.42,1,0,0,0,,5,0,0,0,0
1695648600,429.17,432.27,422.29,427.48,2,0,0,0,,5,0,0,0,0
1696253400,426.62,431.125,420.18,429.54,3,0,0,0,,5,0,0,0,0
1696858200,427.58,437.335,427.0101,431.5,4,0,0,0,,5,0,0,0,0
1697463000,433.82,438.14,421.08,421.19,5,0,0,0,,5,0,0,0,0
1698067800,419.61,424.82,409.21,410.68,6,0,0,0,,5,0,0,0,0
1698672600,413.56,436.29,412.22,434.69,0,1,0,0,,5,0,0,0,0
1699281000,435.47,440.93,433.4,440.61,0,2,0,0,,6,0,0,0,0
1699885800,439.23,451.42,438.42,450.79,0,3,0,0,,7,0,0,0,0
1700490600,450.53,456.38,450.52,455.3,0,4,0,0,,8,0,0,0,0
1701095400,454.65,459.65,453.34,459.1,0,5,0,0,,9,0,0,0,0
1701700200,455.6,460.745,454.31,460.2,0,6,0,0,,10,0,0,0,0
1702305000,459.69,473.73,459.47,469.33,0,7,0,0,,11,0,0,0,0
1702909800,470.98,475.895,467.82,473.65,0,8,0,0,,12,0,0,0,0
1703601000,474.07,477.55,473.3,475.31,0,9,0,1,,1,0,0,1,1
1704205800,472.16,473.67,466.43,467.92,0,10,0,0,,1,0,0,0,0
1704724200,468.43,478.6,468.3,476.68,0,11,0,0,,1,0,0,0,0
1705415400,475.26,482.72,469.87,482.43,0,12,0,0,,2,0,0,0,0
1705933800,484.01,489.12,482.78,487.41,0,13,0,0,,3,0,0,0,0
1706538600,487.73,496.05,482.86,494.35,0,14,0,0,,4,0,0,0,0
1707143400,493.695,501.65,490.23,501.2,0,15,0,0,,5,0,0,0,0
1707748200,501.17,503.5,490.715,499.51,0,16,0,0,,6,0,0,0,0
1708439400,497.72,510.13,493.56,507.85,0,17,0,0,,7,0,0,0,0
1708957800,508.3,513.29,504.75,512.85,0,18,0,0,,8,0,0,0,0
1709562600,512.03,518.2201,504.91,511.72,0,19,0,0,,9,0,0,0,0
1710163800,510.48,517.38,508.122,509.83,0,20,0,0,,9,0,0,0,0
1710768600,514,524.11,511.12,521.21,0,21,0,0,,10,0,0,0,0
1711373400,519.8,524.61,518.4,523.07,0,22,0,0,,11,0,0,0,0
1711978200,523.83,524.38,512.755,518.43,0,23,0,0,,11,0,0,0,0
1712583000,519.15,520.75,509.08,510.85,0,24,0,0,,11,0,0,0,0
1713187800,515.13,515.3,493.86,495.16,1,0,0,0,,11,0,0,0,0
1713792600,497.83,509.88,495.43,508.26,2,0,0,0,,11,0,0,0,0
1714397400,510.09,512.55,499.55,511.29,3,0,0,0,,11,0,0,0,0
1715002200,513.75,522.635,513.3,520.84,0,1,0,0,,12,0,0,0,0
1715607000,522.56,531.5218,519.74,529.45,0,2,0,0,,13,0,1,0,0
1716211800,529.57,533.07,524.72,529.44,0,3,0,0,,14,0,0,0,0
1716903000,530.27,530.51,518.36,527.37,0,4,0,0,,14,0,0,0,0
1717421400,529.02,536.89,522.6,534.01,0,5,0,0,,15,0,0,0,0
1718026200,533.18,544.12,532.05,542.78,0,6,0,0,,16,0,0,0,0
1718631000,542.08,550.12,541.6072,544.51,0,7,0,0,,17,0,0,0,0
1719235800,544.33,550.28,542.44,544.22,0,8,0,0,,18,0,0,0,0
1719840600,545.63,555.05,542.52,554.64,0,9,0,1,,1,0,0,1,1
1720445400,555.44,563.67,554.19,559.99,0,10,0,0,,2,0,0,0,0
1721050200,562.03,565.16,547.91,548.99,0,11,0,0,,2,0,0,0,0
1721655000,553,556.735,537.45,544.44,0,12,0,0,,2,0,0,0,0
1722259800,546.02,554.8688,528.6,532.9,1,0,0,0,,2,0,0,0,0
1722864600,511.64,534.51,510.27,532.99,2,0,0,0,,2,0,0,0,0
1723469400,534.21,555.02,530.95,554.31,0,1,0,0,,2,0,0,0,0
1724074200,554.73,563.18,553.86,562.13,0,2,0,0,,3,0,0,0,0
1724679000,563.18,564.2,555.04,563.68,0,3,0,0,,4,0,0,0,0
1725370200,560.47,560.81,539.44,540.36,0,4,0,0,,4,0,0,0,0
1725888600,544.65,563.03,539.96,562.01,0,5,0,0,,4,0,0,0,0
1726493400,561.74,572.88,559.9,568.25,0,6,0,0,,5,0,0,0,0
1727098200,569.34,574.71,567.6,571.47,0,7,0,0,,6,0,0,0,0
1727703000,570.42,574.38,565.27,572.98,0,8,0,0,,7,0,0,0,0
1728307800,571.3,580.33,566.63,579.58,0,9,0,1,,1,0,0,1,1
1728912600,581.22,586.12,578.545,584.59,0,10,0,0,,2,0,0,0,0
1729517400,583.85,584.85,574.415,579.04,0,11,0,0,,2,0,0,0,0
1730122200,582.58,583.32,568.44,571.04,1,0,0,0,,2,0,0,0,0
1730730600,571.18,599.64,567.89,598.19,0,1,0,0,,3,0,0,0,0
1731335400,599.81,600.17,583.86,585.75,0,2,0,0,,4,0,0,0,0
1731940200,586.22,596.15,584.03,595.51,0,3,0,0,,4,0,0,0,0
1732545000,599.52,603.35,595.2,602.55,0,4,0,0,,5,0,0,0,0
1733149800,602.97,609.07,602.341,607.81,0,5,0,0,,6,0,0,0,0
1733754600,607.69,608.435,602.13,604.21,0,6,0,0,,7,0,0,0,0
1734359400,606,607.7795,580.91,591.15,1,0,0,0,,7,0,0,0,0
1734964200,590.89,602.48,587.661,595.01,2,0,0,0,,7,0,0,0,0
1735569000,587.89,592.6,580.5,591.95,3,0,0,0,,7,0,0,0,0
1736173800,596.27,599.7,578.55,580.49,4,0,0,0,,7,0,0,0,0
1736778600,575.77,599.36,575.35,597.58,0,1,0,0,,8,0,0,0,0
1737469800,600.67,610.78,598.67,607.97,0,2,0,0,,9,0,0,0,0
1737988200,594.81,609.96,594.64,601.82,0,3,0,0,,10,0,0,0,0
1738593000,592.67,608.13,590.49,600.77,0,4,0,0,,10,0,0,0,0
1739197800,604.03,610.99,598.51,609.7,0,5,0,0,,10,0,0,0,0
1739889000,610.88,613.23,599.47,599.94,1,0,0,0,,10,0,0,0,0
1740407400,602.02,603.03,582.44,594.18,2,0,0,0,,10,0,0,0,0
1741012200,596.18,597.34,565.63,575.92,3,0,0,0,,10,0,0,0,0
1741613400,567.59,569.54,549.68,562.81,4,0,0,0,,10,0,0,0,0
1742218200,562.79,570.95,558.03,563.98,5,0,0,0,,10,0,0,0,0
1742823000,570.8,576.41,555.07,555.66,6,0,0,0,,10,0,0,0,0
1743427800,549.83,567.42,505.06,505.28,7,0,0,0,,10,0,0,0,0
1744032600,489.19,548.62,481.8,533.94,8,0,0,0,,10,0,0,0,0
1744637400,544.05,544.28,520.29,526.41,9,0,1,0,1,,0,0,1,1
1745242200,521.16,551.05,508.46,550.64,10,0,0,0,1,,0,0,0,0
1745847000,551.39,568.38,541.52,566.76,0,1,0,0,1,,0,0,0,0
1746451800,562.57,570.31,556.04,564.34,0,2,0,0,1,,0,0,0,0
1747056600,581.47,594.5,577.04,594.2,0,3,0,0,1,,0,0,0,0
1747661400,588.1,595.54,575.6,579.11,0,4,0,0,1,,0,0,0,0
1748352600,586.07,593.2,578.43,589.39,0,5,0,0,1,,0,0,0,0
1748871000,587.76,600.83,585.06,599.14,0,6,0,0,1,,0,0,0,0
1749475800,599.72,605.06,595.48,597,0,7,0,0,1,,0,0,0,0
1750080600,600.4,604.45,592.86,594.28,0,8,0,0,1,,0,0,0,0
